0.118523	-0.086718	-0.293257	-0.244323	0.205199	-0.398202	0.215514	0.283222	-0.087927	-0.612561	-0.126820	0.359164	0.060789	0.045648	0.233615	0.527552	0.218047	0.327343	0.270573	1.146975	-0.721104	-0.021408	0.375907	-0.474453	0.447859	-0.048005	0.148493	0.069238	-0.209218	-0.220971	0.182962	0.454845	0.096072	0.049105	-0.757144	-0.175145	0.345719	-0.068042	0.172378	0.278495	0.281360	-0.453086	0.139662	-0.461331	-0.144633	-0.189942	-0.208907	0.157758	0.092700	-0.573035
0.057291	-0.498400	-0.322336	-0.153468	0.229986	0.158950	-0.100574	-0.126093	-0.450075	-0.179372	-0.205772	-0.114299	-0.004981	-0.003579	0.405863	0.299391	-0.359927	-0.000041	-0.069194	0.367376	-0.078451	0.130726	0.259017	0.052635	-0.020906	0.479983	0.053384	0.126442	-0.565374	-0.613212	0.183546	-0.504042	-0.005452	0.360325	-0.064615	0.265566	0.297769	0.256168	0.130373	0.535548	0.346486	-0.267876	0.151337	-0.601917	-0.199990	-0.146498	-0.205776	0.770974	-0.839113	-0.141484
-0.095439	-0.446017	-0.085517	0.086735	-0.345586	-0.308354	0.365765	0.544368	0.507435	-0.386755	-0.366515	0.345677	-0.111132	0.170310	0.186978	-0.107907	-0.482457	0.107364	0.415015	0.191245	-0.075483	-0.119221	0.100334	-0.005330	-0.161336	-0.673926	0.216857	0.035827	0.382726	0.065815	-0.171384	-0.472434	0.451912	-0.177805	-0.441900	0.317248	0.545010	0.373146	-0.368061	0.623407	-0.127130	-0.043871	0.128087	-0.244585	0.319325	0.476821	-0.221156	1.051453	-0.684691	-0.237890
0.111320	-0.301831	-0.493693	0.412581	-0.230273	-0.409560	0.557362	-0.258644	0.402992	-0.373107	-0.782374	0.225514	-0.110103	-0.157902	-0.218773	-0.215506	-0.261032	-0.298493	0.368887	0.121751	-0.190811	0.404037	0.475825	-0.304840	-0.269128	0.090150	0.569570	-0.007853	0.498488	0.608708	-0.020477	0.189139	-0.134132	-0.293128	-0.407864	-0.210640	0.211950	0.131670	-0.060946	0.190183	0.340313	0.122522	0.627835	-0.461132	0.069369	0.622875	0.534710	0.214935	-0.257350	-0.755587
0.070108	0.012092	-0.125712	-0.137081	-0.426839	0.032246	-0.082675	0.758400	0.040538	0.004254	-0.339147	-0.063361	-0.439962	0.239083	-0.101554	0.529719	-0.481129	0.522999	-0.040137	-0.098144	-0.443075	0.561775	0.597656	-0.241968	-0.621007	0.195785	-0.305989	0.127270	-0.300910	-0.390904	0.774328	0.118001	-0.165454	-0.267222	-0.667151	0.045364	0.136333	0.402596	-0.042859	-0.348968	-0.252941	-0.056995	-0.181313	-0.088893	-0.402659	-0.587521	-0.460346	0.420882	-0.424534	-0.217586
-0.325337	-0.318398	-0.539978	0.443812	0.236198	0.038012	0.399721	0.772601	-0.032558	-0.156389	-1.119375	0.361756	0.402906	0.417817	-0.238977	-0.419336	0.471830	0.050414	0.237671	-0.264470	0.167319	0.362881	0.340848	-0.086394	-0.140499	0.011156	0.201994	-0.209354	0.036708	-0.375585	0.551865	0.058345	-0.189847	0.225712	-0.335657	-0.100887	0.623068	0.428918	-0.090695	0.324054	0.058296	-0.232535	0.522253	-0.032250	0.047275	-0.864549	0.318944	0.852461	-0.407193	0.358997
-0.106150	0.012911	0.556034	0.032768	-0.235208	0.048699	-0.149048	-0.306292	-0.150642	-0.649589	-0.497372	0.046171	-0.465560	-0.205674	-0.185108	-0.134999	-0.149023	0.171250	0.222118	0.033794	-0.329316	-0.052220	0.624892	-0.159133	-0.746754	0.263918	0.203729	0.247508	-0.392692	-0.245606	0.422162	0.199724	0.026526	-0.400541	-0.266328	0.159190	0.679231	0.295984	-0.517929	-0.077972	0.069398	-0.606066	0.483736	0.021127	-0.034778	0.062188	-0.252159	0.211620	-0.074804	-0.626402
0.171920	-0.511339	0.019732	0.211298	0.002547	-0.198670	-0.263024	-0.232472	0.173655	-0.098603	-0.384735	0.259914	-0.375686	0.427748	0.125392	0.195426	0.069528	0.189600	0.134932	0.489118	-0.520711	0.232477	0.133372	0.201211	-0.293733	-0.039722	0.587108	-0.406237	-0.360307	-0.290867	0.342243	-0.018011	-0.585663	-0.033040	-0.397531	-0.279553	-0.033881	-0.329737	0.266341	-0.024481	-0.133496	-0.235478	-0.190659	-0.159923	-0.104556	0.137404	-0.126249	0.566784	-0.583331	-0.226018
0.088837	-0.093153	0.048850	0.609790	0.303250	-0.569485	-0.047289	0.057511	0.581477	-0.085660	-0.177572	0.705536	0.167725	0.240254	-0.470401	0.338591	-0.184758	0.314519	0.031562	0.384760	-0.988464	0.123755	-0.005523	-0.403912	-0.354193	0.169173	-0.039305	-0.424618	-0.689950	-0.015413	0.022083	0.947394	0.042962	-0.294698	-0.289166	-0.229117	-0.162549	0.550347	0.041522	0.304756	-0.009136	-0.822785	0.561869	-0.146762	0.534952	-0.351568	0.470642	0.663168	-0.058951	0.298492
-0.117698	-0.842434	-0.071604	0.296240	-0.063366	-0.195914	-0.128235	-0.269615	0.009180	-0.668750	-0.124430	-0.092192	0.307968	0.247288	-0.235845	0.249340	-0.075251	0.043314	-0.168608	0.221141	-0.212351	-0.185120	0.540974	-0.046905	0.311702	0.226403	0.011151	-0.098909	0.163826	-0.332877	0.698381	-0.080964	-0.246464	0.219671	-0.364835	-0.144985	0.081685	0.161278	-0.015664	0.175003	0.430014	0.010699	0.112747	-0.381630	-0.025049	-0.719259	-0.417328	0.567419	-0.354124	-0.900870
