iteration,loss_total,loss_per_char,learning_rate
6500,315.81298828125,1.2336444854736328,0.0003961600133406095
6600,309.84307861328125,1.2103245258331299,0.0003902643800986191
6700,303.39630126953125,1.1851418018341064,0.00038433134708150337
6800,298.6295166015625,1.1665215492248535,0.0003783635167136322
6900,306.2946472167969,1.1964634656906128,0.00037236350668264345
7000,295.26055908203125,1.1533615589141846,0.0003663339487912389
7100,282.8423156738281,1.1048527956008911,0.0003602774878027888
7200,299.3981628417969,1.169524073600769,0.0003541967802812502
7300,288.973388671875,1.1288022994995117,0.0003480944934259114
7400,295.1195068359375,1.1528105735778809,0.0003419733039014697
7500,268.54229736328125,1.0489933490753174,0.00033583589666395775
7600,272.2601318359375,1.0635161399841309,0.00032968496378303315
7700,293.20208740234375,1.1453206539154053,0.0003235232032611475
7800,274.08087158203125,1.0706284046173096,0.00031735331785011383
7900,287.0831298828125,1.1214184761047363,0.0003111780138655903
8000,297.78765869140625,1.1632330417633057,0.000305
8100,283.4720153808594,1.107312560081482,0.0002988219861344097
8200,284.0338134765625,1.1095070838928223,0.00029264668214988614
8300,296.0813903808594,1.156567931175232,0.00028647679673885255
8400,295.8939208984375,1.1558356285095215,0.000280315036216967
8500,303.27294921875,1.1846599578857422,0.0002741641033360423
8600,280.06781005859375,1.0940148830413818,0.0002680266960985302
8700,274.3797607421875,1.07179594039917,0.0002619055065740886
8800,269.54315185546875,1.0529029369354248,0.00025580321971874984
8900,284.123291015625,1.1098566055297852,0.00024972251219721115
9000,280.5233154296875,1.0957942008972168,0.00024366605120876102
9100,256.460205078125,1.0017976760864258,0.0002376364933173565
9200,293.3508605957031,1.1459017992019653,0.00023163648328636786
9300,274.3910217285156,1.0718399286270142,0.0002256686529184966
9400,273.5377197265625,1.0685067176818848,0.0002197356199013808
9500,276.3802185058594,1.0796102285385132,0.0002138399866593905
9600,273.88104248046875,1.069847822189331,0.00020798433921211793
9700,278.7691650390625,1.088942050933838,0.00020217124604006456
9800,273.5579528808594,1.068585753440857,0.00019640325695802
9900,285.9803161621094,1.1171106100082397,0.0001906829019966296
10000,274.5826416015625,1.0725884437561035,0.00018501269029263896
10100,280.3642578125,1.0951728820800781,0.00017939510898830354
10200,299.6559753417969,1.170531153678894,0.00017383262214044643
10300,245.33717346191406,0.9583483338356018,0.00016832766963964085
10400,286.5672607421875,1.11940336227417,0.00016288266613999393
10500,264.76043701171875,1.0342204570770264,0.00015750000000000003
10600,281.759521484375,1.1006231307983398,0.00015218203223492662
10700,287.95989990234375,1.1248433589935303,0.00014693109548119591
10800,256.39068603515625,1.001526117324829,0.0001417494929732135
10900,265.6609802246094,1.0377382040023804,0.00013663949753309266
11000,269.14544677734375,1.051349401473999,0.00013160335057372044
11100,300.5292053222656,1.1739422082901,0.00012664326111559943
11200,289.62213134765625,1.1313364505767822,0.00012176140481789844
11300,281.43341064453125,1.0993492603302002,0.00011695992302413651
11400,277.72344970703125,1.0848572254180908,0.00011224092182291887
11500,265.6828308105469,1.0378235578536987,0.00010760647112413691
11600,281.8082275390625,1.100813388824463,0.00010305860375103681
11700,260.229736328125,1.0165224075317383,9.859931454855716e-05
11800,269.31884765625,1.0520267486572266,9.423055950832307e-05
11900,258.4530029296875,1.0095820426940918,8.995425491068365e-05
12000,268.362060546875,1.0482892990112305,8.577227648416865e-05
